alert_a,alert_b,label
1748624,181426,0
1934709,281905,0
1991534,244156,0
53087,319621,0
136012,1986979,0
304708,1921464,0
238135,1921793,0
1986436,164049,0
54409,2237742,0
121613,1978276,0
1916613,293131,0
262668,1993307,0
218904,1238487,0
1939324,191986,0
122648,1973021,0
165125,1747645,0
265701,56312,0
312258,1965574,0
208555,1989400,0
2185190,237727,0
1901092,109497,0
1978913,187113,0
258123,1976568,0
97637,704813,0
1975789,79454,0
230864,2210733,0
245781,1949299,0
1940216,1229471,0
141345,1911917,0
2198432,303843,0
86420,29981,0
1925626,1815916,0
66604,230391,0
142137,2230076,0
57682,1965610,0
2242840,297939,0
304325,690164,0
1989850,212986,0
62856,233875,0
216450,46564,0
1813979,62369,0
1935223,298709,0
99668,1989852,0
1808787,233612,0
26117,95106,0
923619,82173,0
257602,1950880,0
1241949,85077,0
205673,1962147,0
1904675,76943,0
1979439,296422,0
290207,52452,0
1928322,182046,0
1936108,1811087,0
65868,1962049,0
1968203,630254,0
1818062,250506,0
71814,1225674,0
1964419,314992,0
1813736,263829,0
282916,1971271,0
209376,1928438,0
1953636,281484,0
82062,622746,0
94121,1995446,0
924282,298112,0
1223742,1241622,0
1228600,1973229,0
58635,174562,0
92240,1972412,0
204315,1935941,0
1977708,149889,0
1984768,145607,0
2246156,57503,0
1978113,298853,0
257620,1919145,0
1907775,53771,0
323522,250464,0
1747840,1244532,0
1227936,263050,0
1225338,1909016,0
237541,1943838,0
283571,1924765,0
84132,1921799,0
1925341,246338,0
254616,1958443,0
250120,1915660,0
152071,2191675,0
1953846,90487,0
1940972,60538,0
1815998,1921055,0
68878,1224384,0
63337,1238298,0
1812330,64761,0
53912,304858,0
691957,57362,0
110766,1947228,0
1919071,223114,0
200447,1967129,0
298458,1942698,0
58558,1231405,0
62240,303330,0
1909580,2198372,0
1973673,235393,0
1914362,293652,0
1230434,245867,0
311495,1225915,0
1969796,187785,0
187336,706415,0
2248336,1918196,0
256925,1901161,0
116382,1971950,0
250167,1907638,0
2211801,1992920,0
303258,1931656,0
324224,1974291,0
1933616,1241207,0
59320,319746,0
229489,1945478,0
246057,1934531,0
1238544,177503,0
155390,698497,0
294628,1938196,0
696186,129445,0
64262,1925416,0
1963567,186460,0
1993683,257194,0
1953558,125102,0
229321,1230589,0
699313,2229050,0
2250330,56067,0
1961359,283083,0
133573,1982906,0
320929,690145,0
919922,694723,0
1236285,1950967,0
1225799,925070,0
690661,1900233,0
103339,26373,0
1920389,270211,0
220284,705294,0
110067,2285374,0
249779,1227214,0
1944992,227649,0
61619,273314,0
114057,1957753,0
1907625,109230,0
1814176,1235146,0
65126,136330,0
1988665,691627,0
698041,1223198,0
1236961,276907,0
1927201,202212,0
1921904,187478,0
1967777,90027,0
138246,703184,0
206632,323972,0
142945,702635,0
1243255,185296,0
1747243,1971889,0
56579,135026,0
1917723,73162,0
266013,2169888,0
1948942,165424,0
211780,1898873,0
226987,1972510,0
123995,704770,0
2163560,1905574,0
178873,1905261,0
2248317,1969918,0
1961381,204035,0
1939660,113186,0
1936937,1245214,0
1972960,112944,0
86311,924463,0
1239768,1949987,0
1899809,234923,0
74657,1936041,0
1746272,1995353,0
319195,323797,0
690754,1941298,0
1950266,90281,0
1940000,162610,0
156658,1975481,0
221016,1963405,0
116680,55819,0
924149,219731,0
249498,920548,0
66446,316656,0
62689,147057,0
205860,62408,0
1911736,154669,0
1913967,68105,0
230195,1233209,0
1981516,148060,0
922920,1745163,0
1230374,287230,0
1944162,300814,0
207697,1921761,0
24166,1899657,0
1928182,203178,0
201740,1232333,0
54598,1926919,0
55547,1949460,0
1956390,112739,0
238626,1814159,0
1909081,1974554,0
1947554,1811094,0
1990981,106835,0
128972,1936236,0
1907248,86981,0
1953484,89409,0
295137,637392,0
105154,66311,0
143260,702895,0
701757,1971469,0
195327,1949269,0
132709,703568,0
78623,2169605,0
1962281,322807,0
208892,26963,0
59457,130771,0
110140,1230652,0
1241441,144091,0
214969,1907905,0
1809816,216195,0
135456,1229628,0
2218310,1967849,0
55196,920498,0
59637,235303,0
1941552,156709,0
1815775,187223,0
303364,1927262,0
1932262,157122,0
267007,1953955,0
1982688,2193425,0
1814004,130086,0
6208,1924060,0
199561,1815195,0
1993127,693254,0
113364,1907012,0
1930658,26187,0
98270,1917058,0
1994937,258749,0
1903791,1926216,0
1227279,1242633,0
203683,1816227,0
288470,618067,0
1919023,660580,0
2243967,254423,0
1906501,164105,0
1925016,1238615,0
78926,642763,0
87254,1936583,0
1990538,79348,0
1917466,157200,0
102436,1927283,0
60807,70601,0
2248342,1996761,0
1919539,291693,0
2187567,74441,0
922253,1997462,0
87415,1913725,0
1944957,76312,0
1930821,132170,0
233857,1985592,0
653389,208282,0
1229582,122093,0
293288,1909280,0
1915825,221380,0
701505,302412,0
691045,80106,0
1910978,1950505,0
270453,1979839,0
54486,81679,0
100362,1228223,0
231797,1945825,0
245377,618709,0
1903281,245863,0
919978,2212888,0
39154,1958271,0
1920796,1909811,0
1816461,61075,0
1997186,1226876,0
658451,1948178,0
113703,1963589,0
1246312,80697,0
189241,1921379,0
702594,137653,0
82823,1988601,0
317451,1915091,0
322355,204876,0
26915,2179202,0
147791,1236295,0
1746994,80665,0
107301,52335,0
274130,1745838,0
2241840,1940764,0
144265,1816712,0
653400,1982001,0
1975859,275975,0
148304,66888,0
691363,1900433,0
1934251,281212,0
79503,691051,0
1905311,1225809,0
175161,58119,0
1983968,216400,0
228895,1961643,0
46608,1920905,0
161432,1233772,0
1975176,283400,0
2299888,109008,0
1818200,1226595,0
1962419,1747003,0
1917699,295433,0
157146,1924176,0
1990606,188026,0
1225901,1979141,0
189398,2177494,0
249516,922987,0
692587,95863,0
187163,1932326,0
691079,1923452,0
1915806,76528,0
310583,1908992,0
1981312,119427,0
690205,1812075,0
146015,64877,0
71387,1899408,0
275994,1938269,0
1944196,922740,0
108236,26410,0
1936842,239628,0
270718,1748227,0
1225007,105905,0
264957,1982974,0
65778,293130,0
75529,2215477,0
237742,59715,0
691418,1910760,0
1232444,320644,0
160505,1955066,0
57665,150426,0
259761,1931867,0
295618,1993806,0
1916137,230128,0
191342,2285464,0
295012,1816541,0
1952912,174496,0
702242,89289,0
284592,1811065,0
1908924,286019,0
2203886,101369,0
158229,1959504,0
316608,1942234,0
1226845,1906600,0
1918360,234251,0
140522,921110,0
1991436,138339,0
924187,1235892,0
154880,1987494,0
248125,1930364,0
1943262,1809230,0
135623,701433,0
57929,1230147,0
1909450,240789,0
164873,1966436,0
26892,221182,0
697791,67971,0
221989,1911411,0
617528,102823,0
1955702,162392,0
920544,1810763,0
136902,1746222,0
59669,210265,0
1241271,170368,0
1808899,81295,0
921932,245946,0
168511,660765,0
703544,149601,0
285554,1955395,0
220078,618362,0
1936293,287799,0
691628,1989632,0
1236073,1996763,0
1927579,269798,0
1929705,253978,0
1942240,261565,0
1914501,265807,0
323380,1912959,0
703224,1904982,0
106870,1933540,0
1230389,924298,0
56618,1976605,0
64477,1944214,0
1929779,226761,0
75730,1229234,0
113505,1991896,0
1986465,157355,0
703743,226619,0
1746070,245058,0
163705,1949436,0
1747818,919695,0
103097,1949095,0
71848,1994495,0
81223,323174,0
1930124,268631,0
189337,699834,0
1226355,131077,0
261090,698639,0
622317,296713,0
1938020,1912236,0
691849,1243106,0
76415,67111,0
1817586,1922001,0
698108,1228495,0
1968779,122428,0
281262,1907967,0
1227009,293014,0
189027,1975614,0
268375,1990945,0
1972308,207114,0
161795,1917667,0
1955122,65936,0
1809519,117315,0
699350,172248,0
110545,1994074,0
1943584,73538,0
209536,1233588,0
83766,1948111,0
1927896,72895,0
1941033,155653,0
287624,1956139,0
1230402,1749104,0
284014,1928153,0
257425,1935935,0
1935055,164790,0
298710,1952693,0
196289,1930571,0
62641,86130,0
1919082,1227258,0
26808,239835,0
1968262,2189871,0
299310,1905323,0
1985879,169377,0
1921399,1912746,0
1967835,234295,0
1976974,104151,0
1944018,245466,0
1811509,322535,0
191292,55020,0
146302,58996,0
1747330,240638,0
250068,1989229,0
919857,1940071,0
1934194,1246714,0
215520,1242751,0
1808807,168693,0
1996133,197740,0
263299,1961522,0
90387,626201,0
1971039,279198,0
97417,1932163,0
1818232,276434,0
1929434,124276,0
297932,692485,0
264294,1992945,0
251098,1229792,0
1901682,651506,0
1963482,1227928,0
1226084,702958,0
1900565,67716,0
174481,1238470,0
1919895,18328,0
699724,146593,0
298151,697081,0
1914257,298055,0
920383,2270855,0
194284,1238658,0
105267,699239,0
114482,699635,0
1240695,1987867,0
1948341,130403,0
1924941,290771,0
162432,1748939,0
653039,1229883,0
1923870,226350,0
320022,704639,0
922167,218516,0
1916263,322942,0
1938056,320987,0
1901198,187405,0
260785,57953,0
293411,1925765,0
64250,270165,0
1900410,77708,0
1976922,183724,0
1747199,205967,0
174838,53690,0
196737,1935743,0
1954426,79104,0
104720,1228239,0
217036,696172,0
141193,2197151,0
1965554,304454,0
1809472,265301,0
209320,1969539,0
1811484,1944560,0
1976394,2275562,0
622492,236578,0
188870,61112,0
43448,185579,0
56574,195718,0
139810,701826,0
1979077,305826,0
1925564,2241298,0
240344,1228980,0
248038,1989238,0
1974933,197651,0
66330,1904784,0
698675,138006,0
1974896,227272,0
704954,65655,0
198259,1812344,0
1239000,1748286,0
137392,34652,0
1940487,1243256,0
2249050,59269,0
265922,1932172,0
1906546,81114,0
184811,703631,0
162271,1962254,0
2248389,224601,0
227037,2172143,0
1816926,212643,0
199345,1984552,0
1747599,105850,0
314236,1233014,0
1815014,94853,0
1984312,1809033,0
1903340,61146,0
2285028,1987002,0
253979,1746970,0
1746927,145871,0
1963752,1912169,0
182307,1746036,0
1810574,234557,0
1811936,194649,0
1982453,252578,0
130362,697450,0
1932278,234858,0
316960,1232519,0
62846,1228560,0
2203788,198929,0
1971905,278573,0
1919906,2298594,0
57554,1987265,0
72230,1968557,0
178113,1934187,0
221069,1920550,0
1906751,221598,0
703515,920422,0
200283,1922665,0
195735,2284075,0
1241630,248855,0
42613,223453,0
176129,46595,0
62061,267873,0
1239052,2211421,0
1944339,80242,0
211474,695071,0
63406,313175,0
236602,694165,0
228327,1968109,0
1809690,226268,0
2295023,124475,0
1903101,63385,0
1912363,1918923,0
690510,1238417,0
626233,309936,0
288287,1940252,0
1233037,288130,0
1226601,240907,0
1902324,271459,0
2184532,206844,0
2294171,228954,0
1958377,235107,0
63888,221128,0
294398,1938164,0
1934461,109507,0
1238555,2197259,0
254717,1974454,0
706228,1902471,0
1813037,235271,0
1238170,167383,0
84951,1236295,0
98041,1935224,0
1927869,3560,0
60572,1912054,0
201999,1963647,0
311717,701729,0
65324,114626,0
150698,1964618,0
705833,318581,0
2224548,1950327,0
303744,65767,0
700242,1921290,0
190525,67153,0
920276,1917872,0
298166,1239499,0
1239662,122835,0
1942794,163933,0
277325,1913714,0
1899994,169977,0
1810446,155128,0
663694,613804,0
307964,1914037,0
303417,1233978,0
90457,2174688,0
83754,1995121,0
1988836,146808,0
69972,1982119,0
208354,1939121,0
155649,2285376,0
1928540,148398,0
1910080,169483,0
287746,55108,0
1812419,134665,0
1971752,136930,0
236090,700914,0
145906,1979651,0
642792,207577,0
239500,1949536,0
1815492,106487,0
1915416,1227979,0
103519,54473,0
249211,60106,0
174769,1903213,0
1227297,1986100,0
1809491,102160,0
317308,1240579,0
1223509,1973529,0
91387,1243474,0
178541,1964728,0
1813015,1966460,0
1237036,165338,0
703942,1928981,0
1945188,176272,0
289545,1931939,0
637358,147752,0
165981,1928500,0
1226944,195515,0
692804,242000,0
1809675,704153,0
294238,1238096,0
249133,1813512,0
319685,64326,0
94172,1940241,0
2299052,265235,0
698935,114649,0
199979,1973286,0
693322,222082,0
1910931,1956548,0
1956964,196011,0
1917052,1232308,0
120457,1898712,0
1242480,302907,0
131583,1233767,0
310168,1748672,0
651516,1997626,0
127849,1968676,0
1976160,702175,0
71342,637384,0
180544,2233323,0
202290,1988422,0
1970254,125401,0
1746772,631379,0
66854,1945365,0
1901646,194954,0
2237803,131069,0
701428,23476,0
1972521,315859,0
128801,1245243,0
71353,1230357,0
1953742,691523,0
1923712,232837,0
129551,56367,0
1942087,2187261,0
51356,112890,0
234014,1816227,0
1994526,2180702,0
1928236,27155,0
1245461,1222917,0
1904557,694497,0
63649,235897,0
288855,1238902,0
218504,1954534,0
2242745,1816548,0
645827,179130,0
165480,1994775,0
53775,163363,0
95610,695624,0
158718,1997642,0
105253,2201370,0
216666,64596,0
242715,1971846,0
67194,1947113,0
1967283,692448,0
1815833,103764,0
246845,1981597,0
158660,1934410,0
1934561,302552,0
1810693,239270,0
271028,1811419,0
210736,1985808,0
1994600,119398,0
1967979,1899575,0
176018,1809620,0
90284,1922293,0
1242681,213228,0
1968510,165858,0
135826,63353,0
145646,1238219,0
55628,260025,0
1903941,241228,0
142625,1933467,0
2291449,120831,0
1927990,310040,0
91087,1815192,0
1995968,199419,0
1810124,249805,0
65699,924975,0
303305,2155429,0
258037,690023,0
199964,653411,0
1936601,104715,0
694335,206289,0
1933650,164257,0
235764,30000,0
1905502,303026,0
66341,113078,0
141696,921107,0
690193,1978546,0
1967800,272971,0
222380,637455,0
919633,156924,0
1932885,80895,0
115394,1975505,0
183228,691611,0
106583,1962617,0
1953853,220842,0
62189,71703,0
110223,1232513,0
260365,1932919,0
1941887,67752,0
230212,2295720,0
276117,691339,0
157142,1942410,0
220298,1229045,0
1947732,230044,0
1815570,1240380,0
1969894,227320,0
1902182,290374,0
159183,1808849,0
52534,1938280,0
185617,63677,0
64400,151813,0
1245604,269564,0
124308,923215,0
139960,704041,0
287880,1952606,0
1239917,706141,0
231309,1972537,0
25837,1244847,0
106141,1233227,0
1920608,240248,0
1919463,1226456,0
185668,1950243,0
292238,690306,0
1979822,923623,0
1987414,128037,0
216966,1937741,0
694454,652436,0
1957840,142933,0
118877,1991594,0
1959827,258690,0
244918,1963475,0
922402,612107,0
1814781,319973,0
154876,1230521,0
1816481,171896,0
1238870,271926,0
61082,277277,0
1903296,690675,0
98620,700846,0
112750,700561,0
110271,1817937,0
1225808,1943909,0
79200,1987103,0
64391,122676,0
149955,1911797,0
262098,1942512,0
2234655,701599,0
306538,693630,0
158784,1951505,0
703142,1933797,0
615034,224434,0
1974354,137351,0
215666,626243,0
1963731,261292,0
1965624,924431,0
176586,56247,0
1909698,140077,0
27337,62082,0
1916323,281183,0
1972770,53182,0
225397,1964589,0
632960,188515,0
293869,1936777,0
1962052,194174,0
169176,703330,0
90028,1996322,0
290529,2171027,0
70076,1972016,0
209867,653138,0
1962187,166982,0
223609,1745921,0
1238700,138370,0
1232231,158733,0
921017,196998,0
60078,1243902,0
1914190,1918737,0
1817599,167704,0
301668,32524,0
163180,1967400,0
27537,1240707,0
283673,697422,0
2186761,9172,0
59820,312352,0
1930404,22454,0
241103,1969735,0
152252,1924827,0
7082,175590,0
191531,691233,0
75428,2177897,0
155251,1954754,0
705784,289386,0
1942089,2243088,0
183173,1910193,0
1915915,1811471,0
1746408,105011,0
1909372,284432,0
251660,2157527,0
123393,1903692,0
159359,700097,0
122554,1939804,0
1960075,55160,0
300633,1992191,0
119230,1923442,0
1817280,142966,0
306519,1957381,0
1745378,1982517,0
1814943,1915415,0
79161,1985336,0
1239083,162417,0
658549,34720,0
1227724,1949781,0
81836,920863,0
1974610,228158,0
118441,1902902,0
114679,1944841,0
2237869,1966125,0
95280,1747173,0
2248573,323491,0
1230281,109053,0
1936293,56222,0
1992986,110779,0
1941682,139332,0
317716,2193666,0
267777,1938162,0
1962917,190614,0
261703,1240775,0
923590,154966,0
268119,923838,0
234688,2214925,0
1934785,1900875,0
1745031,138406,0
697064,11837,0
700871,158756,0
84736,58414,0
692886,158630,0
1980985,213012,0
2237823,2264973,0
1952803,231174,0
696502,238831,0
262710,697878,0
1989679,126201,0
283627,1931348,0
87540,1747548,0
192936,1233891,0
691075,72145,0
248779,1925045,0
100533,2197407,0
1968958,2151903,0
234312,1238345,0
1227809,121338,0
168261,1747572,0
1918866,228119,0
235754,1966062,0
693659,251212,0
199782,1906748,0
86066,1925410,0
296952,1985618,0
164416,1967437,0
106729,1975730,0
2215322,1915785,0
121558,1943314,0
181598,60905,0
1903554,1930917,0
1900342,2284805,0
266325,65777,0
1951568,314487,0
1914242,174347,0
1946344,303118,0
53522,175726,0
224550,1924445,0
311101,1747616,0
1910462,220802,0
1914416,271570,0
27253,77727,0
1944198,64906,0
1240293,188114,0
1955775,305173,0
1922460,162691,0
1918236,320318,0
1245859,72702,0
1921754,66712,0
54619,228453,0
185432,60284,0
304157,697228,0
1961142,168909,0
691298,1938711,0
1990826,1817088,0
184446,1243401,0
298731,1987487,0
138285,1985265,0
13538,210349,0
1948148,130410,0
127553,1942218,0
1930557,288022,0
1986886,306965,0
2287231,261658,0
137137,1238493,0
126214,1944500,0
1748792,213788,0
1811208,195741,0
199906,1993268,0
703568,1976387,0
113432,323424,0
1921769,246726,0
1955488,258458,0
61855,243812,0
110050,1986618,0
695939,171416,0
154772,1811579,0
1235352,1970382,0
1992989,128530,0
1960408,87308,0
317053,1245274,0
1984182,78481,0
277511,613599,0
626038,160820,0
158068,1945977,0
260183,2289275,0
241694,1747100,0
305301,1921692,0
1235918,282423,0
1994197,269108,0
692794,1813799,0
61377,139062,0
215926,1813837,0
921770,319089,0
64237,1918578,0
2186792,1972621,0
57086,1910884,0
1907251,186878,0
1963836,127656,0
1973173,90594,0
285649,1919900,0
1932350,127003,0
1921823,178345,0
625497,697911,0
2237974,1975702,0
187619,1926065,0
206551,1951234,0
1924944,131286,0
1940293,111604,0
1970071,149028,0
1241095,237335,0
312250,1964112,0
1992640,189947,0
199457,645816,0
103825,1817021,0
1816797,1993398,0
1961837,320259,0
248278,1953450,0
106696,1816850,0
235868,2197146,0
1944019,110261,0
1238250,1942175,0
113157,52731,0
163180,693172,0
1906092,1240705,0
1959858,284053,0
176844,920439,0
1923987,66182,0
1922555,1908446,0
106241,1914590,0
278001,704877,0
1953764,64421,0
168978,1231321,0
257146,1980976,0
88956,1237244,0
1747746,1233210,0
1994742,320804,0
108340,323036,0
305658,1984907,0
79838,1225153,0
700205,1906241,0
83122,1816982,0
232650,1907353,0
211676,1955863,0
231952,1232908,0
614914,91860,0
2195290,286079,0
1945664,93011,0
148019,1932966,0
924278,64886,0
1938670,628177,0
248803,1900152,0
2164946,310582,0
1969188,310815,0
56097,1814086,0
303491,693090,0
269625,1927868,0
111178,1900192,0
181475,1907190,0
303981,55297,0
1969158,316412,0
65866,1965918,0
274443,699191,0
136815,2251484,0
96771,1927876,0
1969039,156881,0
1947140,689962,0
1814993,1940302,0
64020,1811291,0
1939708,156086,0
923050,114659,0
302010,52727,0
1977273,118141,0
1921969,1747912,0
1246677,1966479,0
109564,920351,0
698795,1972747,0
1914707,54679,0
1982283,128065,0
62894,188678,0
58782,229588,0
692937,141441,0
1942019,1899422,0
1990756,206484,0
1910571,129379,0
1966836,701330,0
274599,26879,0
133832,2207252,0
922558,699853,0
1235254,171307,0
175034,2245142,0
1817267,254730,0
2248287,306093,0
61286,1951303,0
242329,1994920,0
61361,1932961,0
1228465,2217981,0
1958946,154086,0
82634,1940373,0
1990551,209662,0
66133,88825,0
200673,53575,0
81600,1952548,0
1809723,106006,0
1983395,699749,0
1926315,285351,0
1985777,187112,0
701152,202788,0
1915326,149320,0
2284845,1964218,0
1987928,2197117,0
89352,706536,0
133192,1904857,0
1812307,60114,0
1816495,254293,0
174136,695282,0
1244356,1928247,0
43464,1973656,0
693116,1235691,0
1977192,279287,0
1996503,1222984,0
1961044,697527,0
191844,1928994,0
25937,15029,0
1979839,159149,0
1812428,1907607,0
1943814,697600,0
706373,52880,0
705311,1227824,0
642728,1904094,0
247406,1814211,0
1811324,1983911,0
1927652,15058,0
6177,311805,0
1969938,690338,0
1747763,1229874,0
1899229,276463,0
1983703,692105,0
2262213,299687,0
1966310,70770,0
1922327,207813,0
300934,65369,0
310761,1233105,0
127159,666029,0
309849,64158,0
93102,690380,0
304827,700994,0
1234675,1994841,0
1965319,704629,0
1962770,294290,0
1918420,271021,0
1240311,264682,0
179582,1226756,0
1983384,1229663,0
1916116,295757,0
1905115,1970899,0
205254,1990542,0
193062,1943697,0
1246973,215798,0
188953,1951206,0
295559,1937046,0
1971345,179000,0
164064,631378,0
256751,690577,0
208551,1946990,0
1810787,1989470,0
1242697,1964014,0
64552,1917768,0
85788,1226449,0
1242022,1924701,0
95159,1981902,0
2160839,60873,0
79876,1223796,0
1745420,1979414,0
26356,695172,0
695523,229154,0
1914709,143209,0
1747427,100955,0
90773,1959770,0
1930084,230737,0
1233630,1985907,0
168104,1233798,0
1222958,182263,0
1898744,293601,0
1903694,117328,0
1993608,95608,0
102240,1815827,0
1962001,130940,0
1234864,1969865,0
150526,1985755,0
1928080,698730,0
1223123,1817409,0
200396,1953404,0
180906,1937237,0
317962,922966,0
2151204,26251,0
254012,2198524,0
1924919,1746581,0
246059,1915503,0
1904478,56717,0
1903668,98341,0
70600,1975676,0
1921741,62310,0
1813716,262297,0
696806,1232351,0
256058,1235121,0
1920922,1810651,0
2203780,227579,0
268468,1930102,0
312089,1927726,0
1908977,235645,0
1945239,208723,0
1235303,107969,0
297663,1247119,0
1992455,156817,0
312257,1900348,0
234371,1919131,0
1905507,55470,0
1963003,108367,0
1909550,84303,0
1914964,622536,0
266282,1918698,0
2197397,1899038,0
699388,1996894,0
1942485,91708,0
1747454,88306,0
100592,1982877,0
1239703,95353,0
1814680,243432,0
1223799,618094,0
205335,1930852,0
282783,1931718,0
256737,1984368,0
1246575,62814,0
145431,1988540,0
83720,19636,0
1943870,635121,0
52784,924266,0
1236347,252895,0
1938781,196290,0
1235668,174030,0
125497,1923541,0
1745913,131508,0
215925,322281,0
1932685,695225,0
77421,1943377,0
267963,1932629,0
1937212,282057,0
144781,705600,0
85887,54978,0
260736,1942501,0
140515,1921526,0
1939186,74389,0
75960,1982351,0
622557,111426,0
3282,2198479,0
1913039,2151401,0
302423,1233660,0
1227421,113500,0
1926196,113117,0
1226516,305052,0
60909,1948876,0
240114,1915583,0
695860,1945824,0
1977737,2184490,0
215948,694957,0
1230383,299191,0
77964,924992,0
1817158,167197,0
163040,1980902,0
89153,2249960,0
924766,62637,0
149153,1989747,0
148580,1749019,0
229469,1971067,0
264519,1941110,0
1946943,227612,0
1914938,1816778,0
55029,1245885,0
124132,1747207,0
160658,1959800,0
1809411,252294,0
1918849,206270,0
308192,1924423,0
702008,111138,0
192961,1984614,0
288952,1912810,0
1920351,135106,0
691861,109592,0
1239832,277035,0
63758,1938991,0
1921943,188209,0
178595,2242743,0
319188,1745907,0
8143,299194,0
1921677,2203907,0
151373,1927171,0
1902630,318954,0
1962355,161565,0
103771,700079,0
920788,188435,0
76898,1934202,0
1996007,293991,0
20602,208500,0
1972376,97871,0
1975058,89881,0
89855,1745017,0
61415,170443,0
2243694,60906,0
309552,1915282,0
1245989,1914092,0
117506,1230904,0
282599,697424,0
1238382,65371,0
1954446,211070,0
158235,1915382,0
1225094,70562,0
1235943,184056,0
228400,1239920,0
191953,702037,0
78298,1911668,0
139328,1933958,0
2292515,1945465,0
1238360,269924,0
2274988,222880,0
1919703,99186,0
70760,1946082,0
150969,1966752,0
1929866,133457,0
1970834,236532,0
1967551,105740,0
230380,1745979,0
1244556,130951,0
318739,663478,0
178589,1816746,0
1929774,114878,0
246842,1945579,0
197506,1745582,0
221301,1955409,0
314024,64477,0
241110,1939226,0
323216,313066,0
227329,43462,0
118881,24595,0
700544,1949059,0
1984217,110422,0
227675,1911008,0
1812881,2232289,0
81784,694319,0
286122,1813592,0
1224395,263010,0
1246798,1900480,0
1988468,281754,0
1233748,2297336,0
63180,314154,0
1238637,318661,0
1945146,233281,0
1745358,1988724,0
69131,1810384,0
1927801,1911532,0
1817340,289963,0
924599,234121,0
252875,1951342,0
224327,2244172,0
1949885,314885,0
140688,1233423,0
1746500,1919346,0
645980,1230297,0
703606,137782,0
1939424,278012,0
176026,1967425,0
278060,33983,0
55491,81961,0
57885,1997313,0
1933960,111068,0
1945931,113500,0
2206122,86931,0
1240446,706321,0
614438,86923,0
1987145,1224149,0
1232949,1915047,0
246829,1959624,0
102144,53793,0
636513,1989562,0
74017,1910370,0
1956808,273547,0
703924,189623,0
54627,160990,0
315714,1985989,0
230264,1924804,0
1926222,299600,0
1939302,695386,0
322404,1970767,0
1927661,694068,0
176628,630246,0
46468,319401,0
1925410,273220,0
1961286,203111,0
71792,1245572,0
1993721,208199,0
1816746,256289,0
1926280,262372,0
1985888,129306,0
1942024,146310,0
184483,1964498,0
1975171,298198,0
1919052,83685,0
1238602,267536,0
1969148,699192,0
1988125,322464,0
1232653,183516,0
692224,1917893,0
270835,1919932,0
1918069,213040,0
1900363,1960130,0
1988576,626273,0
1241094,265428,0
1987765,100616,0
648690,176931,0
219291,694254,0
1812791,257860,0
1977359,230389,0
308893,2168773,0
1968307,236080,0
227756,1914670,0
16829,146924,0
317431,1945286,0
107547,1223542,0
1967549,242959,0
1946986,277116,0
1932872,135489,0
66050,1225114,0
193364,700328,0
55324,263725,0
1238238,1955971,0
1921184,1907104,0
135652,690649,0
313496,1907234,0
143521,1246253,0
177924,1952904,0
66086,1957490,0
1949441,299986,0
97573,50453,0
1981781,198436,0
57696,183026,0
695848,132015,0
1956170,116155,0
1996350,211104,0
1962145,71493,0
1988844,154243,0
231309,1984527,0
92132,1932071,0
233846,2155162,0
1945790,1225387,0
1242633,1953690,0
2179669,184162,0
1940203,204796,0
1971029,313126,0
202702,636121,0
237087,1977933,0
80890,1938517,0
60305,149360,0
1984506,318189,0
1929643,230171,0
301088,1244517,0
1934152,197684,0
88003,1908611,0
155535,1747953,0
1933420,2172811,0
1817799,920722,0
1982896,126909,0
75045,1814469,0
184633,62513,0
160503,1919971,0
1809232,97277,0
1809820,200299,0
216419,1909024,0
2256192,1905869,0
1988432,2200109,0
1948256,187376,0
1238694,702304,0
225433,52684,0
2248462,1942828,0
196346,1957479,0
147264,1950720,0
1222981,184716,0
1948054,268532,0
193481,65767,0
1978064,2271273,0
63890,317087,0
1982172,303498,0
615024,66561,0
58511,89692,0
1923557,256190,0
2192092,76612,0
2270388,1899888,0
696699,1234815,0
2175000,165708,0
75425,652934,0
1921274,122609,0
2269647,253300,0
202289,691209,0
1746560,1997776,0
1902319,217849,0
306163,1976555,0
315367,1814505,0
1920984,922342,0
291727,1955044,0
179331,1746117,0
224499,1936296,0
115174,60334,0
9044,267098,0
136509,1932359,0
1233564,162717,0
64838,178607,0
1966188,234166,0
150970,1933829,0
94791,1992732,0
43580,1935058,0
67055,26279,0
190840,1748474,0
1931391,1911903,0
2155745,253248,0
1903788,287726,0
694989,1993455,0
231842,698863,0
1927202,86749,0
153400,1969573,0
246593,1917556,0
89333,1931695,0
78324,2209763,0
2272968,85163,0
697341,100512,0
2209967,195652,0
237399,1935446,0
1809244,314682,0
62201,134469,0
1936247,275462,0
1900904,1921823,0
691084,98248,0
1817029,1241706,0
1968946,60588,0
185000,1961758,0
1230568,922415,0
1946103,1809318,0
23539,306124,0
1935823,62389,0
1952320,107245,0
160060,2285854,0
1930868,211636,0
1814876,78134,0
1966272,160936,0
1812327,199104,0
700502,1917048,0
35071,1242614,0
275801,1938645,0
1924435,163491,0
1940055,311387,0
233768,1245762,0
1231975,2167033,0
69115,55758,0
1242061,1996111,0
294327,1229718,0
68767,1974494,0
172363,690506,0
88303,60839,0
142685,43603,0
1748934,210726,0
699479,69595,0
256552,1909313,0
59762,1945173,0
1809910,122265,0
1746986,706497,0
308314,1982385,0
13661,244494,0
280038,1244363,0
89683,640393,0
1983606,180628,0
1969170,640509,0
119453,1924419,0
1979311,72059,0
694753,135344,0
199203,923136,0
90039,1245719,0
