Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,technique_id,alert_text,first_time_seen,target_vulnerable,ti_match,campaign_id,stage_order
172.16.0.1-192.168.10.50-46252-80-6,172.16.0.1,46252.0,192.168.10.50,80.0,6.0,2017-07-05 10:55:00,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,181907
172.16.0.1-192.168.10.50-37068-32774-6,172.16.0.1,37068.0,192.168.10.50,32774.0,6.0,2017-07-07 02:56:00,48.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,125000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20833.33333,20833.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 32774.0 via protocol 6.0,0,0,0,10636,138233
172.16.0.1-192.168.10.50-47704-22-6,172.16.0.1,47704.0,192.168.10.50,22.0,6.0,2017-07-04 02:23:00,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.22222,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,11111.11111,11111.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,T1110,Attack SSH-Patator from 172.16.0.1 to 192.168.10.50 on port 22.0 via protocol 6.0,0,0,0,10625,1377
192.168.10.3-192.168.10.16-53-28518-17,192.168.10.16,28518.0,192.168.10.3,53.0,17.0,2017-07-04 10:23:00,24595.0,2.0,2.0,72.0,188.0,36.0,36.0,36.0,0.0,94.0,94.0,94.0,0.0,10571.25432,162.6346818,8198.333333,14195.59975,24590.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,64.0,81.31734092,81.31734092,36.0,94.0,59.2,31.76790834,1009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,36.0,94.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,188.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.16 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16907,7834
192.168.10.17-52.199.105.238-45420-443-6,192.168.10.17,45420.0,52.199.105.238,443.0,6.0,2017-07-06 01:42:00,31358350.0,15.0,11.0,975.0,5232.0,670.0,0.0,65.0,175.9549455,1448.0,0.0,475.6363636,608.944213,197.9377104,0.829125257,1254334.0,3297459.359,10000000.0,8.0,31400000.0,2239882.143,4275532.511,10200000.0,48.0,31200000.0,3116952.1,4887783.343,10200000.0,48.0,0.0,0.0,0.0,0.0,488.0,360.0,0.478341494,0.350783763,0.0,1448.0,229.8888889,450.0665193,202559.8718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,238.7307692,65.0,475.6363636,488.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,975.0,11.0,5232.0,29200.0,124.0,3.0,32.0,393014.0,353433.6414,801124.0,188860.0,10000000.0,35303.85443,10000000.0,9960002.0,BENIGN,,Attack BENIGN from 192.168.10.17 to 52.199.105.238 on port 443.0 via protocol 6.0,0,0,0,16918,1214
172.16.0.1-192.168.10.50-34510-80-6,172.16.0.1,34510.0,192.168.10.50,80.0,6.0,2017-07-05 11:12:00,11300154.0,10.0,6.0,1074.0,11632.0,358.0,0.0,107.4,172.9304292,5792.0,0.0,1938.666667,2984.837059,1124.409455,1.415909907,753343.6,1912528.28,5885647.0,3.0,6300475.0,700052.7778,1947510.449,5888045.0,3.0,11300000.0,2260025.4,2928292.664,5885647.0,157.0,0.0,0.0,0.0,0.0,328.0,200.0,0.884943692,0.530966215,0.0,5792.0,747.4117647,1903.692302,3624044.382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,794.125,107.4,1938.666667,328.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1074.0,6.0,11632.0,29200.0,235.0,3.0,32.0,411375.0,0.0,411375.0,411375.0,5885647.0,0.0,5885647.0,5885647.0,DoS GoldenEye,T1498,Attack DoS GoldenEye from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,246480
172.16.0.1-192.168.10.50-51408-80-6,172.16.0.1,51408.0,192.168.10.50,80.0,6.0,2017-07-05 10:46:00,83872171.0,6.0,5.0,371.0,11595.0,371.0,0.0,61.83333333,151.4601158,7240.0,0.0,2319.0,3331.638186,142.6694916,0.131151965,8387217.1,26500000.0,83700000.0,0.0,83700000.0,16700000.0,37400000.0,83700000.0,0.0,133514.0,33378.5,61318.11212,125188.0,158.0,0.0,0.0,0.0,0.0,200.0,168.0,0.071537435,0.059614529,0.0,7240.0,997.1666667,2325.620184,5408509.242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1087.818182,61.83333333,2319.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,371.0,5.0,11595.0,251.0,235.0,1.0,32.0,4.0,0.0,4.0,4.0,83700000.0,0.0,83700000.0,83700000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,69371
172.217.3.100-192.168.10.12-443-38906-6,192.168.10.12,38906.0,172.217.3.100,443.0,6.0,2017-07-05 10:14:00,62003.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.51300744,20667.66667,18599.32935,36291.0,94.0,62003.0,31001.5,7613.418713,36385.0,25618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,48.38475558,16.12825186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,42408.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.12 to 172.217.3.100 on port 443.0 via protocol 6.0,0,1,0,16885,5807
172.217.6.238-192.168.10.12-443-50444-6,172.217.6.238,443.0,192.168.10.12,50444.0,6.0,2017-07-04 11:37:00,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,382.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 172.217.6.238 to 192.168.10.12 on port 50444.0 via protocol 6.0,0,0,0,13162,23
192.168.10.15-23.61.187.27-50925-80-6,192.168.10.15,50925.0,23.61.187.27,80.0,6.0,2017-07-07 09:52:00,5414830.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,2.216136056,0.738712019,1804943.333,3092610.481,5375912.0,51.0,5414830.0,2707415.0,3773824.649,5375912.0,38918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.554034014,0.184678005,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.15 to 23.61.187.27 on port 80.0 via protocol 6.0,0,0,0,16905,4607
172.217.10.4-192.168.10.19-443-38117-6,192.168.10.19,38117.0,172.217.10.4,443.0,6.0,2017-07-04 10:06:00,116341129.0,26.0,23.0,3940.0,9872.0,2451.0,0.0,151.5384615,518.2096279,2057.0,0.0,429.2173913,649.7251137,118.7198381,0.421175215,2423773.521,4245809.709,10000000.0,1.0,116000000.0,4653645.16,4981177.017,10100000.0,4.0,111000000.0,5052572.5,5113830.16,10100000.0,92.0,0.0,0.0,0.0,0.0,840.0,744.0,0.223480726,0.197694489,0.0,2451.0,276.24,589.3534874,347337.5331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,281.877551,151.5384615,429.2173913,840.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3940.0,23.0,9872.0,29200.0,413.0,5.0,32.0,88427.83333,180512.2258,661631.0,36179.0,9606665.917,1404047.337,10000000.0,5148260.0,BENIGN,,Attack BENIGN from 192.168.10.19 to 172.217.10.4 on port 443.0 via protocol 6.0,0,0,0,16923,3110
192.168.10.9-37.157.2.25-2315-80-6,192.168.10.9,2315.0,37.157.2.25,80.0,6.0,2017-07-07 10:16:00,8198928.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,1.463605974,0.487868658,2732976.0,4632689.512,8081920.0,103.0,8198928.0,4099464.0,5632043.287,8081920.0,117008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,28.0,0.365901493,0.121967164,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,65535.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.9 to 37.157.2.25 on port 80.0 via protocol 6.0,0,0,0,16985,3624
184.84.243.218-192.168.10.15-80-55207-6,192.168.10.15,55207.0,184.84.243.218,80.0,6.0,2017-07-04 01:09:00,110035127.0,16.0,15.0,596.0,768.0,293.0,0.0,37.25,99.83553142,384.0,0.0,51.2,135.1164577,12.39604149,0.281728216,3667837.567,4875576.282,10000000.0,150.0,110000000.0,7334217.2,4551722.457,10000000.0,303.0,110000000.0,7858064.214,4255411.433,10000000.0,532.0,0.0,0.0,0.0,0.0,332.0,432.0,0.145408111,0.136320104,0.0,384.0,42.625,114.7900608,13176.75806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,37.25,51.2,332.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,596.0,15.0,768.0,8192.0,980.0,12.0,20.0,33845.18182,26659.42413,97036.0,21813.0,9967360.091,106856.1373,10000000.0,9651312.0,BENIGN,,Attack BENIGN from 192.168.10.15 to 184.84.243.218 on port 80.0 via protocol 6.0,0,0,0,16898,203
172.16.0.1-192.168.10.50-41228-80-6,172.16.0.1,41228.0,192.168.10.50,80.0,6.0,2017-07-05 10:44:00,184665.0,3.0,6.0,326.0,11595.0,326.0,0.0,108.6666667,188.2161878,7240.0,0.0,1932.5,2845.835677,64554.73425,48.73690196,23083.125,60344.50888,172093.0,4.0,11954.0,5977.0,8447.097608,11950.0,4.0,184406.0,36881.2,75754.62036,172093.0,47.0,0.0,0.0,0.0,0.0,104.0,200.0,16.24563399,32.49126797,0.0,7240.0,1192.1,2328.482885,5421832.544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1324.555556,108.6666667,1932.5,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,326.0,6.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,39339
172.16.0.1-192.168.10.50-53128-80-6,172.16.0.1,53128.0,192.168.10.50,80.0,6.0,2017-07-05 10:55:00,86042560.0,5.0,7.0,395.0,11595.0,383.0,0.0,79.0,169.967644,5792.0,0.0,1656.428571,2425.837852,139.3496428,0.139465864,7822050.909,25900000.0,85900000.0,2.0,85900000.0,21500000.0,42900000.0,85900000.0,2.0,86000000.0,14300000.0,35100000.0,85900000.0,68.0,0.0,0.0,0.0,0.0,144.0,232.0,0.058110777,0.081355088,0.0,5792.0,922.7692308,1905.948633,3632640.192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.6666667,79.0,1656.428571,144.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,395.0,7.0,11595.0,0.0,235.0,2.0,20.0,9017.0,0.0,9017.0,9017.0,85900000.0,0.0,85900000.0,85900000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,176915
178.172.160.5-192.168.10.25-443-58118-6,192.168.10.25,58118.0,178.172.160.5,443.0,6.0,2017-07-04 02:16:00,446721.0,7.0,8.0,635.0,4004.0,437.0,0.0,90.71428571,161.0028098,1448.0,0.0,500.5,663.3581235,10384.5577,33.57800506,31908.64286,62871.43193,148166.0,2.0,297899.0,49649.83333,76433.28712,148465.0,4.0,298555.0,42650.71429,72307.59262,148520.0,2.0,0.0,0.0,0.0,0.0,236.0,264.0,15.6697357,17.90826937,0.0,1448.0,289.9375,513.3176364,263494.9958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,309.2666667,90.71428571,500.5,236.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,635.0,8.0,4004.0,65535.0,243.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.25 to 178.172.160.5 on port 443.0 via protocol 6.0,0,0,0,16930,4312
172.16.0.1-192.168.10.50-56125-80-6,172.16.0.1,56125.0,192.168.10.50,80.0,6.0,2017-07-07 04:09:00,70713.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1933.5,1757.789948,164425.2118,127.2750414,8839.125,18107.61838,50618.0,6.0,19066.0,9533.0,13473.21261,19060.0,6.0,70562.0,14112.4,22017.80971,50618.0,16.0,0.0,0.0,0.0,0.0,72.0,132.0,42.42501379,84.85002758,0.0,4380.0,1162.7,1645.241762,2706820.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.888889,8.666666667,1933.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,87863
192.168.10.19-23.15.155.27-46757-80-6,23.15.155.27,80.0,192.168.10.19,46757.0,6.0,2017-07-05 10:03:00,53.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.84906,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,18867.92453,18867.92453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,939.0,257.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 23.15.155.27 to 192.168.10.19 on port 46757.0 via protocol 6.0,0,1,0,23228,98
172.16.0.1-192.168.10.50-63142-80-6,172.16.0.1,63142.0,192.168.10.50,80.0,6.0,2017-07-07 04:15:00,99041.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,242.3238861,40.38731434,33013.66667,57177.88392,99037.0,1.0,99041.0,33013.66667,57177.88392,99037.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,40.38731434,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,124691
172.217.12.162-192.168.10.14-443-53622-6,192.168.10.14,53622.0,172.217.12.162,443.0,6.0,2017-07-04 11:19:00,4094138.0,5.0,1.0,123.0,46.0,46.0,0.0,24.6,23.27659769,46.0,46.0,46.0,0.0,41.27853043,1.465509956,818827.6,1782126.223,4006550.0,4.0,4094138.0,1023534.5,1989093.357,4006550.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,1.221258297,0.244251659,0.0,46.0,30.71428571,21.68497395,470.2380952,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.83333333,24.6,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,123.0,1.0,46.0,258.0,360.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.14 to 172.217.12.162 on port 443.0 via protocol 6.0,0,1,1,16891,14126
172.16.0.1-192.168.10.50-40840-80-6,172.16.0.1,40840.0,192.168.10.50,80.0,6.0,2017-07-05 10:52:00,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,142915
172.16.0.1-192.168.10.50-60764-80-6,172.16.0.1,60764.0,192.168.10.50,80.0,6.0,2017-07-07 04:11:00,96450.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2321.4,4413.201989,120611.7159,82.94453084,13778.57143,36021.03157,95465.0,4.0,734.0,367.0,513.3595231,730.0,4.0,96371.0,24092.75,47582.5119,95465.0,4.0,0.0,0.0,0.0,0.0,72.0,112.0,31.10419907,51.84033178,0.0,10135.0,1292.555556,3350.634907,11200000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666666667,2321.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,95680
172.16.0.1-192.168.10.50-55728-80-6,172.16.0.1,55728.0,192.168.10.50,80.0,6.0,2017-07-05 10:59:00,99698080.0,8.0,5.0,392.0,11595.0,392.0,0.0,49.0,138.5929291,7251.0,0.0,2319.0,3337.608875,120.2330075,0.130393685,8308173.333,28700000.0,99500000.0,1.0,99500000.0,14200000.0,37600000.0,99500000.0,1.0,187839.0,46959.75,91942.48727,184863.0,190.0,0.0,0.0,0.0,0.0,264.0,168.0,0.080242267,0.050151417,0.0,7251.0,856.2142857,2172.158805,4718273.874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,922.0769231,49.0,2319.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,392.0,5.0,11595.0,274.0,235.0,1.0,32.0,1007.0,0.0,1007.0,1007.0,99500000.0,0.0,99500000.0,99500000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,230382
192.168.10.3-192.168.10.14-53-64724-17,192.168.10.14,64724.0,192.168.10.3,53.0,17.0,2017-07-04 11:16:00,48092.0,2.0,2.0,80.0,202.0,40.0,40.0,40.0,0.0,101.0,101.0,101.0,0.0,5863.761125,83.17391666,16030.66667,27759.86697,48085.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,41.58695833,41.58695833,40.0,101.0,64.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.5,40.0,101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,202.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.14 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,1,16891,14066
172.16.0.1-192.168.10.50-58812-143-6,172.16.0.1,58812.0,192.168.10.50,143.0,6.0,2017-07-07 02:52:00,41.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,24390.2439,24390.2439,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 143.0 via protocol 6.0,0,0,0,10636,51235
192.168.10.3-192.168.10.19-53-23722-17,192.168.10.19,23722.0,192.168.10.3,53.0,17.0,2017-07-05 03:14:00,463480.0,2.0,2.0,74.0,226.0,37.0,37.0,37.0,0.0,113.0,113.0,113.0,0.0,647.2771209,8.630361612,154493.3333,267586.8387,463476.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,4.315180806,4.315180806,37.0,113.0,67.4,41.62691437,1732.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.25,37.0,113.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,226.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.19 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16924,6728
172.16.0.1-192.168.10.50-17831-80-6,172.16.0.1,17831.0,192.168.10.50,80.0,6.0,2017-07-07 03:59:00,637331.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,2320.2,2207.341206,18243.26763,12.55234721,91047.28571,234312.3399,622291.0,91.0,14621.0,7310.5,9710.697426,14177.0,444.0,637100.0,159275.0,308751.1082,622291.0,140.0,0.0,0.0,0.0,0.0,72.0,112.0,4.707130204,7.845217007,0.0,4380.0,1291.888889,1980.710254,3923213.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666666667,2320.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,22073
